"","product_productid","review_userid","review_helpfulness","review_score"
"446","B002OHDRF2","A9NZCZS7M3JG7","3/6",4
"447","B002OHDRF2","A34GZPHWYPSY2T","6/11",1
"448","B002OHDRF2","A39W3263A9HCMN","6/11",1
"449","B002OHDRF2","A7IHW6L2HMUYR","6/11",1
"450","B002OHDRF2","A1BVN8OVG91D0H","6/11",5
"451","B002OHDRF2","A3OVWQ38UBKLLU","33/55",1
"452","B002OHDRF2","A2M85JGCPOR97Y","4/4",3
"453","B002OHDRF2","AZ4LKWCD75RZJ","36/49",2
"454","B002OHDRF2","A313H6238N589","38/52",4
"455","B002OHDRF2","A1IV823QWM76YS","5/6",5
"456","B002OHDRF2","A25CMSI6S7S63C","5/6",2
"457","B002OHDRF2","A1Q6QSDVNK3L7M","7/9",5
"458","B002OHDRF2","A166F9FZTF24H0","7/9",2
"459","B002OHDRF2","A1AQII1XXE0G7C","7/9",2
"460","B002OHDRF2","A1UA1NCKJJTV1N","16/22",5
"461","B002OHDRF2","A3CUTNXV61FBZC","18/31",1
"462","B002OHDRF2","A27WUGO3OIM5PA","7/13",1
"463","B002OHDRF2","ARCNRVW7FOAU3","7/13",1
"464","B002OHDRF2","A1S5ZQ61RFCSOE","5/10",1
"465","B002OHDRF2","A2N7CBNS3MV4L1","5/10",2
"466","B002OHDRF2","AOS5ZBTQX7QIT","9/17",1
"467","B002OHDRF2","A3T6HX48F66512","3/7",3
"468","B002OHDRF2","ACVFTS9X2MKJ8","3/7",2
"469","B002OHDRF2","A1W50A0S6B9F3B","3/7",4
"470","B002OHDRF2","AKOYMOWGU3HH6","3/7",3
"471","B002OHDRF2","A246EFMQ1K7N4G","3/7",5
"472","B002OHDRF2","A3DHQ5WO80X1IZ","3/7",4
"473","B002OHDRF2","A3SE51CKHXU9BT","7/14",1
"474","B002OHDRF2","A3GV8NOT0V7T2N","7/14",1
"475","B002OHDRF2","AS9FJ29RMCSZW","7/14",1
"476","B002OHDRF2","A2TJWJTGGN61QS","4/9",1
"477","B002OHDRF2","A1SYDZC56RH2SK","4/9",5
"478","B002OHDRF2","A2WE24HCTKKM4X","8/16",1
"479","B002OHDRF2","A2R70OGNRCIPJM","9/18",1
"480","B002OHDRF2","A2Y2L2TRP2Q4AS","4/10",5
"481","B002OHDRF2","AGC3LQMMYX1RY","4/10",5
"482","B002OHDRF2","A3KO1QOAMYHWY4","9/19",1
"483","B002OHDRF2","A31CJMS9UX495H","5/12",1
"484","B002OHDRF2","AGR5FHTWYDCBS","6/14",1
"485","B002OHDRF2","ALVYYUIYYPUX5","3/9",1
"486","B002OHDRF2","A360Z7AKOTB90R","3/9",5
"487","B002OHDRF2","AYWSFRCIMOAYE","8/19",1
"488","B002OHDRF2","A2DDP69VU2TODJ","4/5",4
"489","B002OHDRF2","A2M8I0UNER3NMP","19/27",5
"490","B002OHDRF2","A3KT2RQJ1LP4EF","8/11",4
"491","B002OHDRF2","A14T4RYJH1CYDO","3/10",1
"492","B002OHDRF2","A3E975KR2HRERX","5/14",1
"493","B002OHDRF2","AOIFNL9ZHM5J9","7/18",1
"494","B002OHDRF2","ANL8KVI9QF8PS","5/16",1
"495","B002OHDRF2","AZYJG5MEQ7P1B","13/40",1
"496","B002OHDRF2","A1BRXLWP985V4E","3/18",1
"497","B002OHDRF2","A14Z3N2QDCEFNV","4/27",1
"498","B002OHDRF2","A1U0QRPXO0R14K","3/4",2
"499","B002OHDRF2","A3HKSQRKR4D501","3/4",4
"500","B002OHDRF2","A2582KMXLK2P06","3/4",5
"501","B002OHDRF2","A5N992ESD6UHW","3/4",5
"502","B002OHDRF2","ALLIGF5OZM1I6","3/4",2
"503","B002OHDRF2","A1ZR8F86DJRVLX","3/4",4
"504","B002OHDRF2","A2KAK9Y12N7CQ3","3/4",5
"505","B002OHDRF2","A1JVSIWDF0WT22","3/4",2
"506","B002OHDRF2","ARVGQVXVUPPBF","5/7",3
"507","B002OHDRF2","AER15RIMV8E6D","5/7",5
"508","B002OHDRF2","AQR22MPF45M3P","7/10",5
"509","B002OHDRF2","A1NLO4JVLEGGRJ","7/10",2
"510","B004TWOX26","A1A3SKFFI43ZN3","4/4",5
"511","B004TWOX26","A1CRU79A1O9Z7Y","4/4",5
"512","6300147967.0","A3O0Q743WSQ2AJ","68/70",5
"513","6300147967.0","A1YFG3PQ7K7A02","42/43",5
"514","6300147967.0","A3Q0SH6CX7749Q","6/6",4
"515","6300147967.0","A134K1N1C8VC37","8/9",5
"516","6300147967.0","A33X3IO6O9J4WH","4/4",5
"517","6300147967.0","A1LGHN8HS3W9OF","6/7",5
"518","6300147967.0","A21FYXKCUBHBUN","3/3",5
"519","6300147967.0","A348XHBP7VIJBH","3/3",5
"520","6300147967.0","A1OENKLKBSKP7V","3/3",5
"521","6300147967.0","A34GZPHWYPSY2T","5/7",3
"522","6300147967.0","A2TZXOQUF5LA43","7/10",5
"523","B00004CQTP","A149KBE47CBLYD","4/4",5
"524","B00004CQTP","A2YDFCVH1TRB07","8/10",5
"525","B00004CQTP","A3BUWPLGY8AOAU","8/10",1
"526","B00004CQTP","A383PPSVXNB0NB","3/3",5
"527","B00004CQTP","A3JOA3HIFPVBL6","3/3",5
"528","630436119X","A344VV6O4LPTCG","9/9",5
"529","630436119X","A242IFN64X6R4E","5/8",3
"530","630436119X","A28IOJD2GWUD5D","4/12",1
"531","630436119X","A33QZRG4A2CKLU","3/12",1
"532","B001GBPZRU","A28B47KE7UJDZH","48/50",5
"533","B001GBPZRU","AIXB36ZXHQUEY","25/26",5
"534","B001GBPZRU","AAMI6DR8HLVSN","16/18",5
"535","B001GBPZRU","A10X5D8JIK3QMS","10/12",4
"536","B001GBPZRU","A2GY1RFRDDWFEO","3/3",4
"537","B001GBPZRU","A12LEQ9DR63T20","3/3",4
"538","B001GBPZRU","A3LH77PBDFEO3F","3/3",3
"539","B001GBPZRU","A2KSQHHNJB93O","3/3",4
"540","B001GBPZRU","A1KP0IVWU0RQ0A","3/5",4
"541","B001GBPZRU","A3I78A6XPF14HS","3/5",5
"542","B001GBPZRU","A3VV4GUGLUVUP1","26/41",2
"543","B001GBPZRU","AJIP72W023RD7","4/7",4
"544","B001GBPZRU","A3KX3CTPV9U41R","3/8",5
"545","6305508569.0","A21YS775CE1O3X","11/12",5
"546","6305508569.0","A2ELFPQQ2FTC8R","22/29",1
"547","6305508569.0","AK2AQIULQDFS5","6/7",5
"548","B000056PNI","ASY1YZ0D1KTGR","3/3",5
"549","800103688.0","A15MLF38WROSWU","3/3",4
"550","800103688.0","A3HTX1NOTTWERP","10/10",5
"551","800103688.0","A2I5O8AEFU1SOK","17/20",4
"552","800103688.0","A1FML9FCUPV6TI","7/7",5
"553","800103688.0","A1R602SXNGOMJ4","4/5",2
"554","B0092MDYV4","A3UAIEHXTUT85G","3/4",3
"555","B0092MDYV4","A1XT8AJB7S9JJG","3/5",2
"556","B0092MDYV4","AIXRJV8JOT7H7","3/9",4
"557","B00004CQTF","A5WHY0MAMTS2T","112/115",1
"558","B00004CQTF","A8GRLH1ZGOPDJ","73/77",5
"559","B00004CQTF","A1H8M4PCT4VCEV","54/56",5
"560","B00004CQTF","A1M4027KTXCH5J","30/30",1
"561","B00004CQTF","ARIQPZSDGX7TI","28/29",5
"562","B00004CQTF","ATMYXZNDU29YI","16/16",1
"563","B00004CQTF","A146H6A41B26QT","18/19",5
"564","B00004CQTF","A3S8OG8Y4T807M","25/28",5
"565","B00004CQTF","A2RK0R0PXOMKUX","13/13",1
"566","B00004CQTF","A3DFYKA8B5LW8H","13/13",5
"567","B00004CQTF","ARSVQBIHOLFKH","8/9",5
"568","B00004CQTF","A2M4R8R6SU049A","8/9",5
"569","B00004CQTF","A2UCZSOKI9K9QB","8/9",5
"570","B00004CQTF","A3K518FM6CJM8","5/5",5
"571","B00004CQTF","ADS5APY1NKTL4","5/5",5
"572","B00004CQTF","A1UJRJFVFC18HQ","5/5",1
"573","B00004CQTF","ANEZJYKUDNJYQ","5/5",5
"574","B00004CQTF","A2JPJHDE3B5M3V","7/8",3
"575","B00004CQTF","A20EEWWSFMZ1PN","6/7",5
"576","B00004CQTF","A1UYNO24EXETXE","5/7",5
"577","B00004CQTF","A2G274W2RC1AV0","7/10",4
"578","B00004CQTF","A3N96NGD8PRGZ2","4/10",5
"579","B00004CQTF","A3GKJ68VA8WFY2","10/38",1
"580","B00004CQTF","A3NQOYTQ23PNYZ","9/47",1
"581","B000056PNH","A13ICU25K2WR0L","3/3",4
"582","B000056PNH","A3RKXVQ2SO9GO6","5/9",4
"583","B000CDSS86","A3AXC959W4KJ6W","34/36",4
"584","B000CDSS86","A2JQ7GO1BG6IDY","17/18",1
"585","B000CDSS86","A2A4LIJUP8RQ7L","69/85",1
"586","B000CDSS86","AYRVGS35K3F32","22/26",1
"587","B000CDSS86","ASA25YBAQ0SHE","13/16",1
"588","B000CDSS86","AC1GIF9O6UJL1","5/5",5
"589","B000CDSS86","A2KXB5AJ0G8EWO","4/5",5
"590","B000CDSS86","A238AJ6OJ21CO7","4/5",5
"591","B000CDSS86","A10N7PUPW9MO2H","5/8",3
"592","B000CDSS86","A3JRK240EEJ82X","3/5",5
"593","B000CDSS86","A3I322YUWGENK6","5/10",1
"594","B0036Q2RR4","A2IL4LV0CP3Q3U","4/4",5
"595","B0006FFRD4","A31GOMP97XPJMV","22/25",4
"596","B0006FFRD4","A2EIR50X0I6HHA","3/18",2
"597","B0016OLXN2","A8D9UUFMHB8F7","3/5",5
"598","B0016OLXN2","A13VU3KET33WG6","3/5",5
"599","B0016OLXN2","A2NJO6YE954DBH","3/5",4
"600","B0016OLXN2","A25QJBK33C4O0R","3/5",4
"601","B0016OLXN2","AMJ4H5QAG7TRQ","6/10",5
"602","B0016OLXN2","A16VIPDOCCVNU7","4/7",5
"603","B0016OLXN2","A2JSGJE2IGJU20","9/15",3
"604","B0016OLXN2","A28HQDUE9R846F","3/6",4
"605","B0016OLXN2","A3CEQ0E2SVU8OZ","3/6",4
"606","B0016OLXN2","A2GRCOTS0MX206","9/45",1
"607","B0016OLXN2","A2WRA20YJSC6Y","10/65",1
"608","B0016OLXN2","A2730FHC6AJRM7","7/67",1
"609","B0016OLXN2","A31I3HXMD5H1EL","156/164",5
"610","B0016OLXN2","A1B05INWIDZ74O","94/105",5
"611","B0016OLXN2","ABLOQZIL42W7I","61/67",5
"612","B0016OLXN2","A1OTGBG66P6K5Y","18/18",5
"613","B0016OLXN2","A879W035LBHRM","35/41",3
"614","B0016OLXN2","AWIMEWL9ZF9GR","16/17",5
"615","B0016OLXN2","A2D9TA1EYXA9KR","14/15",5
"616","B0016OLXN2","A39CX0EE4BZCZC","9/9",5
"617","B0016OLXN2","A20X9H03PZP4AT","14/16",5
"618","B0016OLXN2","A1QWZ9EKV3482F","10/11",4
"619","B0016OLXN2","AYIPHN7Q2TBM3","8/9",5
"620","B0016OLXN2","AVIOBHVQ6Z7IE","5/5",4
"621","B0016OLXN2","ANJIWH3STJ10X","7/8",5
"622","B0016OLXN2","A3KI004WF1P7HV","9/11",5
"623","B0016OLXN2","A32AK8FOAZEPE2","4/4",5
"624","B0016OLXN2","AF7JD0RJTH1DH","4/4",5
"625","B0016OLXN2","A2QU97Q6TUSN6D","4/4",5
"626","B0016OLXN2","AO2JO5TT0SA55","6/7",4
"627","B0016OLXN2","A3KXV8AFQ550DY","6/7",5
"628","B0016OLXN2","AQE41QO3NEUMW","6/7",4
"629","B0016OLXN2","A1U0TH6P5JZ1YL","6/7",5
"630","B0016OLXN2","A237RH4Q5T5PNB","3/3",5
"631","B0016OLXN2","A3460ZAW11CMH7","3/3",4
"632","B0016OLXN2","A2NXLMNPSZ6P0","3/3",5
"633","B0016OLXN2","A3RZ10NLNGUUH7","5/6",5
"634","B0016OLXN2","AY46DEOJJYFTW","5/6",5
"635","B0016OLXN2","A1TR4P6Q0PE252","5/6",5
"636","B0016OLXN2","A2AH8RM3N0V2UE","4/5",4
"637","B0016OLXN2","A2174EBS1RPGJZ","4/5",5
"638","B0016OLXN2","AMCYTE6DX5LWX","4/5",5
"639","B0016OLXN2","A7YTFY77GNVXD","4/5",4
"640","B0016OLXN2","A1233DX0JAAY8J","4/5",4
"641","B0016OLXN2","A27SZ6TJRH78MZ","4/5",5
"642","B0016OLXN2","A1LUD6XDTF7GHS","3/4",5
"643","B0016OLXN2","A2N6WM687SU4AG","3/4",5
"644","B0016OLXN2","A2TFALZOSG0SA1","3/4",5
"645","B0016OLXN2","A1S9RM37CJD81M","3/4",5
"646","B0016OLXN2","A3GA4EA08TOSHD","3/4",5
"647","B0016OLXN2","A2L2GN0LZU40N3","3/4",5
"648","B0016OLXN2","A1OMRAWLOLGE6W","3/4",4
"649","6303257933.0","A3PJC7IJTS95DY","3/4",3
"650","6303257933.0","AQ0IP1IYC0CPV","3/4",5
"651","6303257933.0","A2HIZN4M5E6GRR","3/4",5
"652","6303257933.0","AJH0U2E5I9S","3/4",4
"653","6303257933.0","A1XS8EOU69X6ZT","5/7",5
"654","6303257933.0","A1SUF9ZNXGFG87","5/7",5
"655","6303257933.0","A18D70EH5FTHYS","7/10",5
"656","6303257933.0","A1JJ8R0NTMF8DE","4/9",2
"657","6303257933.0","AZEKY55HPL3UL","7/17",1
"658","6303257933.0","A1HIH7FC93IM3Q","4/12",3
"659","6303257933.0","AR607SG89O45","8/23",1
"660","6303257933.0","A2DWWZ6QIWBJ8D","3/3",4
"661","6303257933.0","A15B16J58TNCR4","3/17",1
"662","6303257933.0","A18BD98SU49UB7","4/5",5
"663","B002B900BM","A31I3HXMD5H1EL","8/9",3
"664","B003BUAP10","A1UGVTTHVXU5IC","12/12",5
"665","B0036BDQ38","A273KO0FG1TBP2","3/3",5
"666","6304286961.0","A34KBX6VF28QYN","5/9",3
"667","6304286961.0","A2ZSC81MXLBELX","32/39",5
"668","6304286961.0","A2GR17520DMYES","30/38",3
"669","6304286961.0","A1TU29OH0DP4YF","7/8",4
"670","6304286961.0","A141HP4LYPWMSR","14/18",5
"671","6304286961.0","A17Z53UM2E111A","9/11",2
"672","6304286961.0","A3O536E2YOKK4Y","4/4",4
"673","6304286961.0","A17A2F7CPIJBLI","16/21",5
"674","6304286961.0","A2GCDZ4TVYF26V","11/14",5
"675","6304286961.0","AQF5G1ORFRCIV","18/24",2
"676","6304286961.0","A21Z4IVGGR7ZJ5","3/3",3
"677","6304286961.0","AVF60NZ99H9D5","4/8",1
"678","6304286961.0","A1ZKPET0VDG25V","7/13",2
"679","6304286961.0","AMZZECUHLK7VQ","3/7",1
"680","6304286961.0","AF8C86SGYLH81","3/7",5
"681","6304286961.0","A3ERCYTP5QGGM2","3/13",2
"682","6304286961.0","A18BV4O63DOWNH","6/25",1
"683","6304286961.0","A3S1SSAT65ITUC","4/22",1
"684","6304286961.0","A31KXTOQNTWUVM","4/23",1
"685","6304286961.0","A3VLMUKRW1BBUR","3/3",2
"686","6304286961.0","A14OC67MXL92FA","5/6",3
"687","6304286961.0","AB8MSE5JHEG97","5/6",4
"688","6304286961.0","A10X0JN8KTK89H","5/6",3
"689","6304286961.0","A1TBZHX23BNA5B","11/15",1
"690","6304286961.0","A3OM576KXKOV2","4/6",5
"691","6304286961.0","A21FQDQINC0TPO","4/6",5
"692","6304286961.0","AG65V3LSYO191","4/6",5
"693","6302139724.0","A2EXTEXDPSGJGE","11/13",2
"694","6302139724.0","A1JEFESGLIS076","5/6",3
"695","6302139724.0","A3ET36DXXUWA9T","7/11",4
"696","B0002BO0V2","A3U1WPDQLP9CQ","6/6",5
"697","B0002BO0V2","A31P6XK5MH4DAG","4/4",3
"698","B000063W82","AOM01ZVP25Z2U","3/3",5
"699","B000063W82","A3SB3CFI8W3L75","3/3",4
"700","B000063W82","A315C4WRGPB0VL","3/3",5
"701","B000063W82","A27KNXAROMSJ7A","3/3",5
"702","B000063W82","AFDYHKAH8AJDT","3/3",5
"703","B000063W82","A1J4WC5H6JWSPK","3/3",5
"704","B000063W82","A2ARNQPFJ9IDA8","3/3",5
"705","B000063W82","A2SM9K03B5WQ7S","3/3",4
"706","B000063W82","A14LW26ZE4KU1D","3/3",4
"707","B000063W82","A26OOVJ125Y857","5/6",5
"708","B000063W82","A2UY864ALPZDPX","17/24",2
"709","B000063W82","ALR6ME9VDT7R0","4/5",5
"710","B000063W82","A7YYT3GKA8W29","4/5",5
"711","B000063W82","APJ88Y5BZUMQ8","4/5",5
"712","B000063W82","AD00ILIQKBI67","4/5",5
"713","B000063W82","A1A535W556ROBQ","3/4",5
"714","B000063W82","A18PRAQOCXAJ43","3/4",5
"715","B000063W82","A3BO3SQGTTN0W1","5/7",5
"716","B000063W82","A3M1P612OWASN3","29/31",5
"717","B000063W82","ARTGH4PXDQKQY","28/30",5
"718","B000063W82","A3KN5JAFNGNTRT","21/22",5
"719","B000063W82","A3TTNQ1AUA2N63","12/13",4
"720","B000063W82","A2VQYPCB5KA3XI","8/8",5
"721","B000063W82","A3EGFPQ97VPCHP","8/8",5
"722","B000063W82","A2L12L13HKKC91","8/8",5
"723","B000063W82","A15NFAT4JJBOO","11/12",5
"724","B000063W82","A1UAVFN7M4AYW6","7/7",5
"725","B000063W82","A1H8K1Z1BS3RY2","7/7",5
"726","B000063W82","A1ZCEQ2I4E44Q2","7/7",5
"727","B000063W82","A1PEI9HGT9Z9CI","7/7",5
"728","B000063W82","AOJI57CTTYLPE","7/7",5
"729","B000063W82","AJS55ROVB592B","7/7",5
"730","B000063W82","A1YLOSG72AHBJA","9/10",5
"731","B000063W82","AGVVGZ6HOI5HT","9/10",5
"732","B000063W82","A7TFZGAVR22ZI","6/6",5
"733","B000063W82","A8WT3NSY6B5XB","5/8",5
"734","B000063W82","A1YG244BR7XR80","5/8",5
"735","B000063W82","A1FAX3ZIP2X6MF","5/8",5
"736","B000063W82","A35RLUYFWP5TI","6/6",5
"737","B000063W82","A27YQEEE2QCH0D","6/6",5
"738","B000063W82","A1HTQ1DVVXZS9J","6/6",5
"739","B000063W82","ABVFIMV7DVWTS","3/6",5
"740","B000063W82","A3F2SUAI9SLAFA","3/6",3
"741","B000063W82","A1Y1BWZSEUSN9L","5/12",3
"742","B000063W82","A2JB1M0QWBQ4FL","4/12",3
"743","B000063W82","A1CXVAOCM2IN5Q","5/18",4
"744","B000063W82","A1NSVMQS0H85XX","22/68",1
"745","B000063W82","A3647U1U334SRW","8/34",4
"746","B000063W82","AXJTNYD3UK1BP","9/47",1
"747","B000063W82","A3GXRDI0CVKKDC","4/42",1
"748","B000063W82","A136PLHJQM66U8","9/67",1
"749","B000063W82","A2JZN6O42DFRSR","17/99",1
"750","B000063W82","A2E9I96Z8R6GUZ","5/87",1
"751","B000063W82","AHOEB4MVAE9HJ","5/5",4
"752","B000063W82","AGVVGZ6HOI5HT","5/5",5
"753","B000063W82","ADEETJWRKD6OA","5/5",5
"754","B000063W82","AAXDWJVRPDK5Y","5/5",5
"755","B000063W82","A2YPHDR28JBY74","5/5",5
"756","B000063W82","A295P2KZIWUAWI","7/8",5
"757","B000063W82","A1CAZ60BDI5H7","12/15",5
"758","B000063W82","APQ8N1UKS1RDC","4/4",5
"759","B000063W82","AYKUPTQCA9JHL","4/4",4
"760","B000063W82","A1DUQ66TVT72Q4","4/4",5
"761","B000063W82","A23NYTDGB15UHS","4/4",5
"762","B000063W82","A3ETTIH3U4QC1S","4/4",5
"763","B000063W82","A3BD1R6OUG1VSC","4/4",5
"764","B000063W82","A3OGWBZV2F8M74","4/4",5
"765","B000063W82","AYPCUQS6ARWFH","4/4",5
"766","B000063W82","A2CMHN3WKRGM8F","4/4",5
"767","B000063W82","A2ZYC0DMBEHKM9","4/4",5
"768","B000063W82","A1HNSBO5PS4AQW","4/4",5
"769","B000063W82","A3LHHW6WRRXEDJ","4/4",5
"770","B000063W82","A3JAHCYBSNFQNR","4/4",4
"771","B000063W82","A82M6ZDFMM0RU","6/7",5
"772","B00005226W","A1Q0AQ2HVNSYYW","256/300",5
"773","B00005226W","A2ZLROGIL2V7GV","81/97",5
"774","B00005226W","A122VI5VXWBBXH","62/75",5
"775","B00005226W","A2SO6CK9G8OJCM","24/28",5
"776","B00005226W","A3RN18NMDXVAAY","31/38",4
"777","B0036DBMMI","A2HTJKH2AFG9SU","11/12",5
"778","6304276958.0","AM5OE7H256VOR","20/20",4
"779","B000XEDVEA","A1LMW7EOXMQ2Z1","17/17",5
"780","B000XEDVEA","A506WUIQH962Y","13/13",5
"781","B000XEDVEA","A1HC2WLMEEF8I2","7/7",5
"782","B0042AH2I2","A3DHER42XE84UG","4/4",1
"783","B0042AH2I2","A2NQJFXSNYIJJ3","4/5",1
"784","B000GAKJXM","A2M3JAJ4H4NMBH","3/3",4
"785","6303149073.0","A1Y0OFAHXMZA47","7/7",1
"786","B000056PNV","AL338KNXJC418","99/107",5
"787","B000056PNV","A2ZKGPDO93TWRR","56/61",4
"788","B000056PNV","A2B8GXSCB1R05T","27/28",4
"789","B000056PNV","AF5MZUHT4SU8V","19/20",5
"790","B000056PNV","A2FIQSD2CQQ8SL","17/18",5
"791","B000056PNV","A2IY6WBXKM2DDG","15/16",5
"792","B000056PNV","A1D4PD517HTWKC","17/19",5
"793","B000056PNV","A19LAYSX67AI3A","13/14",4
"794","B000056PNV","ANYXVFU953JOQ","12/13",5
"795","B000056PNV","A60PQSFWSQK8K","7/7",2
"796","B000056PNV","A2F5PAC9I5SCG6","7/7",4
"797","B000056PNV","A1P6VO6KWWMD00","5/6",5
"798","B000056PNV","A2PR6NXG0PA3KY","4/5",4
"799","B000056PNV","A26UW8DNN74AGK","6/10",3
"800","B000056PNV","ATQTE464YAZM1","12/20",2
"801","B000056PNV","A1ALOEZ4NXHUT","5/9",5
"802","B00096S43U","A3AULUO1X4XON7","30/32",5
"803","B00096S43U","A1PBLQ7LV3PILL","16/16",5
"804","B00096S43U","A1IPFS2WVJ1XP8","14/14",4
"805","B00096S43U","A1EHO1C89QIBOT","14/16",5
"806","B00096S43U","ABO2ZI2Y5DQ9T","9/10",4
"807","B00096S43U","AKYNIMNI8LOBP","6/6",3
"808","B00096S43U","A32QUS5HTNB6GO","7/8",5
"809","B00096S43U","AI60S52A45QRN","4/4",5
"810","B00096S43U","A18RP7802IRG0R","4/4",5
"811","B00096S43U","A12IKUX0KN99X6","3/3",4
"812","B00096S43U","AKY5ELILK2NX9","5/6",5
"813","B00096S43U","A15OAXTD8A1FCS","5/6",5
"814","B00022VM5S","A1WUUFA0F4WDNB","13/14",5
"815","B00022VM5S","A10XHOI86O75LH","5/6",4
"816","B00022VM5S","A1QZY04CM9SSXP","7/10",4
"817","B000SKO8DC","A20S9RECLL8QW8","9/9",1
"818","B00096S43K","A1HHURL3KVNVUU","25/27",5
"819","B00096S43K","A3P1XKYK0JBYUD","12/12",4
"820","B00096S43K","A1EPIZ8KWGU74Y","7/7",5
"821","B00096S43K","A2S84BZ0E5A01X","3/3",5
"822","B00096S43K","A13K020ZYYSQZW","7/9",5
"823","B00096S43K","A3C5KGPY082RBT","6/8",4
"824","B00096S43K","A3EVN0BWO1TNVD","3/4",4
"825","B00096S43K","A34YSVX8L193QP","5/7",5
"826","B00096S43K","A3E8VO5PI4EB2X","5/10",3
"827","B000UGBOT0","AKUSIO6C5EAK4","5/7",5
"828","B000UGBOT0","A2AZ115GUTDYLU","5/7",1
"829","B000UGBOT0","A23VON4N33KVCZ","5/7",5
"830","B000UGBOT0","A1P2NBM3P3TS2X","5/7",5
"831","B000UGBOT0","A256F7E787F5SG","5/7",2
"832","B000UGBOT0","AXB9SZ5NONHY5","9/13",5
"833","B000UGBOT0","A9ANMVCEOQ8P7","8/12",5
"834","B000UGBOT0","A1GB1Q193DNFGR","6/9",5
"835","B000UGBOT0","A2DLA9WKQS817P","4/6",4
"836","B000UGBOT0","A3I49HL6XR62DI","4/6",5
"837","B000UGBOT0","A1SF011APMQTHJ","117/122",4
"838","B000UGBOT0","A2IVWYEYWCR0OY","167/186",1
"839","B000UGBOT0","A1FGG93X6HT374","3/5",1
"840","B000UGBOT0","A14VG36R0LW81I","4/8",2
"841","B000UGBOT0","A3E5VKPVU8LAIT","3/7",4
"842","B000UGBOT0","A1G0EBQYLN6STU","10/10",5
"843","B000UGBOT0","A3UT75Z4PPGTS2","16/18",5
"844","B000UGBOT0","A3S98L5B1SR9P1","9/9",5
"845","B000UGBOT0","AF8C86SGYLH81","15/17",5
"846","B000UGBOT0","A3VOW473J03GOB","7/7",5
"847","B000UGBOT0","A1PASRZ81DY9C","7/7",5
"848","B000UGBOT0","AHHNKZ27TB1ZY","7/7",5
"849","B000UGBOT0","A2L9RSH5C5QSCX","18/22",4
"850","B000UGBOT0","A1GN8UJIZLCA59","12/14",5
"851","B000UGBOT0","A2LMBZE90KST6J","6/6",5
"852","B000UGBOT0","A3UCDD45JFRHSV","6/13",2
"853","B000UGBOT0","A39NG03UX45MBP","3/8",2
"854","B000UGBOT0","A3F77BE1V4MW4Y","4/15",1
"855","B000UGBOT0","A2CHLPRJZSD6U9","6/6",5
"856","B000UGBOT0","A34TI9P66QGT0N","6/6",5
"857","B000UGBOT0","A2V7EO331SFUF6","11/13",2
"858","B000UGBOT0","A1L43KWWR05PCS","7/8",4
"859","B000UGBOT0","ASZDNJLZZZT3Q","7/8",5
"860","B000UGBOT0","A2VIBW6JFZ10MQ","7/8",3
"861","B000UGBOT0","A3C6CZC2JP67VK","4/4",4
"862","B000UGBOT0","A157XTSMJH9XA4","4/4",5
"863","B000UGBOT0","A2B73CL3QSYWLB","4/4",5
"864","B000UGBOT0","A3EJYJC25OJVKK","4/4",5
"865","B000UGBOT0","A1IH2JKONPBHL","4/4",4
"866","B000UGBOT0","A12FDY8QMUW9V5","4/4",5
"867","B000UGBOT0","A1ZUBY8ODK48NK","4/4",5
"868","B000UGBOT0","A2TOX3E4WZ8BSQ","4/4",3
"869","B000UGBOT0","A29IYGR7SNPRIV","4/4",4
"870","B000UGBOT0","A3W3ZVOETFBVN1","4/4",1
"871","B000UGBOT0","A3QLAOOTFEHCJI","4/4",5
"872","B000UGBOT0","ABRFGWSJQXLWQ","4/4",5
"873","B000UGBOT0","A8BIZG3SOG5HV","11/14",4
"874","B000UGBOT0","A13XI0MPZHD85","6/7",5
"875","B000UGBOT0","A3N3SN2DDD4HCJ","6/7",4
"876","B000UGBOT0","A15W4HEVMH4AJ8","10/13",5
"877","B000UGBOT0","A18BV4O63DOWNH","10/13",3
"878","B000UGBOT0","A3I6YDX49C6AW9","3/3",5
"879","B000UGBOT0","AVL3JQB3S2JIC","3/3",4
"880","B000UGBOT0","A2N4E0RILLFQML","3/3",5
"881","B000UGBOT0","A3N3SN2DDD4HCJ","3/3",4
"882","B000UGBOT0","AXB9SZ5NONHY5","5/6",5
"883","B00022VM5I","A16CZRQL23NOIW","3/7",5
"884","B00022VM5I","A339WI3UF83FT5","4/9",2
"885","B00022VM5I","A27UK6LI19NDNO","5/12",1
"886","B00022VM5I","A1L8HRCM60W0W7","55/63",4
"887","B00022VM5I","APDPA11IZPYLN","49/58",4
"888","B00022VM5I","A355VZC33RZGNA","15/16",5
"889","B00022VM5I","A3DDPQ9342UNMY","8/8",3
"890","B00022VM5I","A34XSKIDNOF0OH","11/12",4
"891","B00022VM5I","AMAJRUBTFSQR5","10/11",5
"892","B00022VM5I","A328S9RN3U5M68","16/20",5
"893","B00022VM5I","A2MF2QVSCUI27G","5/5",4
"894","B00022VM5I","AT6CZDCP4TRGA","5/5",4
"895","B00022VM5I","A2PV6GK1HV54Y9","5/5",5
"896","B00022VM5I","AKYNIMNI8LOBP","4/4",3
"897","B00022VM5I","ABN5K7K1TM1QA","4/4",4
"898","B00022VM5I","A152HV6669BVV6","4/4",5
"899","B00022VM5I","A2GPEV42IO41CI","4/4",2
